name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
South Africa,2022-09-25,32.5,15.6,23,30.6,15.6,22.6,9,44.2,0.037,100,4.17,rain,0,0,42.8,23.2,33.4,1020.8,0,15.8,177.7,15.3,7,10,2022-09-25T05:53:43,2022-09-25T18:04:41,0,Rain,Clear conditions throughout the day with morning rain.,rain,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-09-26,32.6,15,23.5,30.3,15,22.9,3.9,30,0,0,0,,0,0,31.7,10.4,33.9,1019.7,0,15.2,175.6,15.1,6,10,2022-09-26T05:52:37,2022-09-26T18:05:05,0.02,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-09-27,33.9,15.8,24.5,31.5,15.8,23.9,4.5,28.9,0,0,0,,0,0,43.6,21.5,59.1,1023.4,1.6,13.9,170.6,14.8,6,10,2022-09-27T05:51:32,2022-09-27T18:05:30,0.05,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FASI,FAWB,68263099999,68263599999,68269099999,F8815,FAOR,FAWK"
South Africa,2022-09-28,30.5,15.7,21.7,28.9,15.7,21.5,8.5,44.9,0,0,0,,0,0,41,20.2,49.8,1026.8,0.9,14.2,182.8,15.7,7,10,2022-09-28T05:50:26,2022-09-28T18:05:55,0.09,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-09-29,29.6,13.9,20.7,28.1,13.9,20.5,8.4,48.2,0,0,0,,0,0,34.9,15.9,40.6,1024.8,0,15.2,192.9,16.8,7,10,2022-09-29T05:49:21,2022-09-29T18:06:20,0.13,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-09-30,30.9,12.7,21.2,28.9,12.7,20.9,5.5,40.1,0,0,0,,0,0,28.4,12.9,37.2,1022,0,15.2,202,17.4,7,10,2022-09-30T05:48:16,2022-09-30T18:06:45,0.16,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAWB,68263099999,F0671,68263599999,68269099999,F8815,FAWK"
South Africa,2022-10-01,33.3,14.7,23.3,31.1,14.7,22.7,6,35.2,0,0,0,,0,0,34.6,12.9,5.2,1023,5.5,14.3,201,17.4,8,10,2022-10-01T05:47:11,2022-10-01T18:07:11,0.2,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-10-02,35.1,17.3,25.1,32.7,17.3,24.4,6.1,31.7,0,0,0,,0,0,25.9,12.4,23.7,1023.2,1.7,14.8,208.4,17.9,9,10,2022-10-02T05:46:07,2022-10-02T18:07:37,0.23,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-10-03,35.1,16.3,25.4,32.6,16.3,24.6,6.7,34,0,0,0,,0,0,38.9,13.8,321.4,1020.7,3.3,15.2,197,17,7,10,2022-10-03T05:45:03,2022-10-03T18:08:03,0.25,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-10-04,37.1,15.3,26.7,34.3,15.3,25.6,4.8,28.5,0,0,0,,0,0,48.6,23.1,349.6,1019,11.7,14.7,185.3,16,7,10,2022-10-04T05:43:59,2022-10-04T18:08:29,0.3,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-10-05,32.5,17.1,24.2,31,17.1,23.7,10.3,45.7,0,0,0,,0,0,43.2,21.8,34.2,1022.4,3.9,15,265.8,23.1,10,15,2022-10-05T05:42:55,2022-10-05T18:08:56,0.34,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,F0671,68263599999,68269099999,F8815,FAWK"
South Africa,2022-10-06,36.3,17.8,25.5,33.5,17.8,24.7,4.4,30.2,0,0,0,,0,0,38.9,21.5,35.3,1021.7,0,13.8,190.6,16.6,7,10,2022-10-06T05:41:53,2022-10-06T18:09:23,0.38,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FASI,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-10-07,34.9,18.5,25.8,32.5,18.5,25,5.6,30,0,0,0,,0,0,45.4,20.6,45.7,1022.9,3.5,15,177.5,15.4,6,10,2022-10-07T05:40:50,2022-10-07T18:09:50,0.41,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-10-08,30.4,16,22.7,29,16,22.5,10.6,49.1,0.1,100,4.17,rain,0,0,40.3,18.7,50.5,1024.9,21.8,13.5,150.1,12.9,6,10,2022-10-08T05:39:48,2022-10-08T18:10:18,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"68264399999,FALA,68264099999,FASI,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-10-09,33.7,14,23.2,31.2,14,22.6,4.9,35.4,0,0,0,,0,0,30.2,17.8,279.3,1024.6,17.4,11.6,171.7,14.9,7,10,2022-10-09T05:38:46,2022-10-09T18:10:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,FASI,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-10-10,33,16,25,30.7,16,24.2,3.8,27.9,0,0,0,,0,0,46.8,21.1,41.2,1025.9,10,14.8,174.9,14.9,7,10,2022-10-10T05:37:45,2022-10-10T18:11:14,0.52,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,F8815,FAOR,FAWK"
South Africa,2022-10-11,33,15.9,23.5,30.6,15.9,23,8.3,43.6,0,0,0,,0,0,40.7,15.7,44.1,1026.4,9.5,15.4,186.1,16.2,7,10,2022-10-11T05:36:45,2022-10-11T18:11:43,0.55,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-10-12,34.7,15.1,24.6,32.2,15.1,23.9,5.7,33,0,0,0,,0,0,34.9,13.5,30.7,1024.1,25,14,175.1,15.2,7,10,2022-10-12T05:35:45,2022-10-12T18:12:12,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,68267299999,FAOR,F8815,FAWK"
South Africa,2022-10-13,34.1,18.6,25.2,32,18.6,24.6,7.4,34.5,0.1,100,4.17,rain,0,0,39.6,16.3,48,1023.7,42.5,15,187,16.2,7,10,2022-10-13T05:34:46,2022-10-13T18:12:42,0.61,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,F8815,FAOR,FAWK"
South Africa,2022-10-14,33.5,17.8,24.8,31.3,17.8,24.2,6.3,33,0,0,0,,0,0,45.8,18.8,82.2,1022.1,12.1,11.6,193.5,16.6,7,10,2022-10-14T05:33:47,2022-10-14T18:13:12,0.65,Clear,Clear conditions throughout the day.,clear-day,"FALA,68264399999,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-10-15,33.9,16.4,23.6,31.6,16.4,23,8.5,41.5,0,0,0,,0,0,56.5,37.5,82.7,1020.5,26.5,14.9,192,16.8,7,10,2022-10-15T05:32:49,2022-10-15T18:13:42,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,68267299999,F8815,FAWK"
South Africa,2022-10-16,28.9,15.4,21.2,28,15.4,21.1,10.9,54.2,0,0,0,,0,0,38.9,22.5,37.4,1022.2,74.9,15.2,191.3,16.4,8,10,2022-10-16T05:31:52,2022-10-16T18:14:13,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-10-17,27.2,14.9,20.4,26.9,14.9,20.4,11.5,58.5,0,0,0,,0,0,33.5,15.3,332.1,1024.8,67.8,11.9,141.8,12.1,7,10,2022-10-17T05:30:55,2022-10-17T18:14:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FALA,68264399999,68264099999,FAJB,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-10-18,28,16.3,20.5,27.4,16.3,20.5,12.6,62.2,0.589,100,4.17,rain,0,0,28.4,17.3,105.4,1025.3,71.8,12.6,101.7,8.7,5,10,2022-10-18T05:29:59,2022-10-18T18:15:16,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"FALA,68264399999,FASI,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-10-19,29.9,16.8,21.2,28.5,16.8,21.2,11.4,55.5,0.165,100,4.17,rain,0,0,38.9,23.2,122,1024.9,55.2,13.2,161.9,14.1,7,10,2022-10-19T05:29:04,2022-10-19T18:15:48,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"FALA,68264399999,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-10-20,31.4,15.2,21.9,29.7,15.2,21.6,11.1,53.8,0.1,100,4.17,rain,0,0,42.4,27.7,97.5,1023.7,41.6,13.2,184.6,16,7,10,2022-10-20T05:28:10,2022-10-20T18:16:21,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,68264099999,68363099999,FAWB,68263099999,68263599999,68269099999,FAWK,FALA,FASI,68361099999,FAOR,F8815"
South Africa,2022-10-21,32.5,15,22.3,30.4,15,22,9.9,50.1,0.004,100,4.17,rain,0,0,34.9,20,145.8,1024.5,71.6,10.6,211.7,18.1,8,10,2022-10-21T05:27:16,2022-10-21T18:16:54,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"FALA,68361099999,68363099999,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-10-22,28.1,16.7,20.1,27.6,16.7,20.1,13,65.3,1.529,100,12.5,rain,0,0,37.1,22.6,121.9,1024,58.9,11.2,111.9,9.6,7,10,2022-10-22T05:26:24,2022-10-22T18:17:27,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"FALA,68361099999,68363099999,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-10-23,30.7,15.2,19.9,29.9,15.2,19.9,12.5,64.9,0.604,100,8.33,rain,0,0,59.4,25,124.5,1023.9,65.1,10.5,189.4,16.3,8,10,2022-10-23T05:25:32,2022-10-23T18:18:01,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"FALA,68361099999,68363099999,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-10-24,30.2,14.6,18.8,29.5,14.6,18.8,12.4,68.7,2,100,4.17,rain,0,0,42.5,24.6,347,1021.2,58.7,11.2,184.6,16,8,10,2022-10-24T05:24:41,2022-10-24T18:18:36,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"FALA,68264399999,68264099999,68361099999,FAJB,68263099999,FAWB,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-10-25,31.2,13.7,21.8,30.4,13.7,21.6,11.8,58.9,3.255,100,8.33,rain,0,0,46.4,24.3,293.1,1017.8,32.1,14,229.7,19.7,8,10,2022-10-25T05:23:52,2022-10-25T18:19:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,F8815,FAOR,FAWK"
South Africa,2022-10-26,33.5,15.8,24.3,31.1,15.8,23.6,5,31.3,0,0,0,,0,0,30.6,17.1,176.1,1019.1,71.2,14.2,200,17.3,7,30,2022-10-26T05:23:03,2022-10-26T18:19:46,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-10-27,24.7,14.8,18.5,24.7,14.8,18.5,14.5,78.8,21.196,100,8.33,rain,0,0,28.4,19.9,34.6,1023.1,49.9,13.9,123.5,10.6,7,30,2022-10-27T05:22:15,2022-10-27T18:20:22,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAOR,FAWK"
South Africa,2022-10-28,28.7,13.2,19.6,27.7,13.2,19.6,12.4,68.2,22.8,100,12.5,rain,0,0,57.6,33.2,126.6,1021.4,54.1,13.4,222,19.2,8,10,2022-10-28T05:21:28,2022-10-28T18:20:58,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-10-29,25.9,13.4,18.1,25.9,13.4,18.1,12,70,6,100,4.17,rain,0,0,36.7,20.7,49,1022.5,65.8,14.1,199.3,17,8,10,2022-10-29T05:20:42,2022-10-29T18:21:35,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-10-30,27,12.7,19.6,27,12.7,19.6,12.9,67.1,0,0,0,,0,0,28.8,16.3,355.2,1019.6,67.6,12.5,187,16,9,10,2022-10-30T05:19:58,2022-10-30T18:22:13,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-10-31,30.4,15.4,20.4,29.6,15.4,20.4,13.7,68.2,0.4,100,4.17,rain,0,0,32,18.3,8.3,1020.2,72,14.2,185,15.9,8,10,2022-10-31T05:19:14,2022-10-31T18:22:50,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-11-01,22.4,14.4,17.9,22.4,14.4,17.9,13.2,74.9,0.211,100,8.33,rain,0,0,28.8,20.9,47.9,1024.9,67.8,14.1,157,13.4,10,10,2022-11-01T05:18:32,2022-11-01T18:23:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-11-02,21.7,14.2,16.7,21.7,14.2,16.7,13.2,81.1,0.473,100,8.33,rain,0,0,31.3,18,29.7,1023.3,91,10.6,85.3,7.5,4,10,2022-11-02T05:17:50,2022-11-02T18:24:07,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-11-03,22.6,14.2,17.8,22.6,14.2,17.8,14.4,81.3,0.3,100,12.5,rain,0,0,19.4,17.2,5.5,1019,89.1,9.9,103.4,9,5,10,2022-11-03T05:17:10,2022-11-03T18:24:47,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68264399999,FALA,FAWB,68263099999,68263599999,68269099999,68267299999,FAOR,F8815"
South Africa,2022-11-04,23.6,14.2,16.9,23.6,14.2,16.9,13.9,83.2,3.22,100,8.33,rain,0,0,26.3,18.9,59.6,1018.2,65.9,10.2,84,7.1,5,10,2022-11-04T05:16:31,2022-11-04T18:25:26,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68264399999,FALA,68361099999,FAJB,FAWB,68263099999,68263599999,68269099999,68267299999,FAOR,F8815"
South Africa,2022-11-05,30.5,12.2,20.8,30.2,12.2,20.8,13.7,67.4,0.6,100,12.5,rain,0,0,48.8,28.1,321.8,1017.3,28.6,10.8,254.9,21.9,9,30,2022-11-05T05:15:54,2022-11-05T18:26:06,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,FALA,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-11-06,30.5,14.1,21.4,29.8,14.1,21.4,14.2,66.2,0.2,100,4.17,rain,0,0,35.3,20,46.8,1020.1,30.7,11.3,230.8,19.8,9,10,2022-11-06T05:15:17,2022-11-06T18:26:47,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,68267299999,FAOR,F8815,FAWK"
South Africa,2022-11-07,20.3,15.9,17.6,20.3,15.9,17.6,15,85.5,13.927,100,12.5,rain,0,0,32,16.3,62.5,1021.8,76.8,11,58,5.2,2,10,2022-11-07T05:14:42,2022-11-07T18:27:28,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68269099999,68263599999,FAOR,F8815,FAWK"
South Africa,2022-11-08,23.5,15.2,17.3,23.5,15.2,17.3,15.6,90.4,45.414,100,16.67,rain,0,0,39.6,23.2,333.6,1018.3,71.7,11.2,88.4,7.6,9,10,2022-11-08T05:14:08,2022-11-08T18:28:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"FALA,68264399999,68264099999,FAJB,68263099999,FAWB,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-11-09,29.6,13.8,20.5,28.7,13.8,20.5,13.5,68.7,0.092,100,8.33,rain,0,0,24.8,9.1,258.6,1017.7,34.2,13.9,238,20.6,9,10,2022-11-09T05:13:36,2022-11-09T18:28:51,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-11-10,28.8,16.3,21.9,28.7,16.3,21.8,13.7,61.7,0.196,100,4.17,rain,0,0,41,24.4,90.4,1019.5,25.5,15.7,249.5,21.5,9,10,2022-11-10T05:13:05,2022-11-10T18:29:33,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-11-11,18.7,14,17,18.7,14,17,14.5,85.5,9.129,100,8.33,rain,0,0,38.9,21.8,69,1022.2,75.3,14.2,45.8,3.9,2,10,2022-11-11T05:12:35,2022-11-11T18:30:15,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,68264099999,FASI,FAWB,68263099999,68263599999,68269099999,F8815,FAOR,FAWK"
South Africa,2022-11-12,24.4,15.6,18.9,24.4,15.6,18.9,16,84.3,0.996,100,4.17,rain,0,0,27.4,12.8,40.7,1020.1,72.8,10,100.9,8.5,7,10,2022-11-12T05:12:06,2022-11-12T18:30:58,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68264399999,FALA,FASI,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-11-13,21.1,14.4,17.3,21.1,14.4,17.3,16,92.4,62.821,100,12.5,rain,0,0,28.1,19.1,68.1,1018.4,71.5,11,79.4,6.9,10,10,2022-11-13T05:11:39,2022-11-13T18:31:41,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68264399999,FALA,FASI,FAJB,FAWB,68263099999,68263599999,68269099999,68267299999,FAOR,F8815"
South Africa,2022-11-14,25.8,14,19,25.8,14,19,13.2,71.3,0,0,0,rain,0,0,38.5,24.8,104.6,1023.1,48,12.3,223.6,19.3,10,10,2022-11-14T05:11:14,2022-11-14T18:32:24,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-11-15,27,13.3,19.9,27.2,13.3,19.9,13.1,66.8,0.2,100,8.33,rain,0,0,32.4,18.7,5,1022.3,49.5,13.4,221,19.2,10,10,2022-11-15T05:10:49,2022-11-15T18:33:08,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-11-16,29.3,16.1,22.3,29,16.1,22.3,13.7,60.6,0,0,0,,0,0,25.9,15.7,320.8,1019.4,25.2,15.4,245.5,21.2,9,10,2022-11-16T05:10:27,2022-11-16T18:33:52,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-11-17,31.1,16.8,24.1,30.2,16.8,23.9,13.1,52.5,0,0,0,,0,0,38.7,17.7,307.5,1019.1,25.3,15.5,259.2,22.5,9,10,2022-11-17T05:10:05,2022-11-17T18:34:36,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-11-18,32.8,18.8,24.9,32.4,18.8,24.6,13.4,51.1,0,0,0,,0,0,44.6,20.6,330.9,1019.2,38.2,15.3,229.7,19.9,9,10,2022-11-18T05:09:45,2022-11-18T18:35:20,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,68267299999,F8815,FAOR,FAWK"
South Africa,2022-11-19,27.3,16.8,21.3,27.7,16.8,21.3,15.7,71.6,1.57,100,8.33,rain,0,0,34.6,18.9,6.6,1019.5,58.6,15.7,193.5,16.7,9,10,2022-11-19T05:09:27,2022-11-19T18:36:05,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,F8815,FAOR,FAWK"
South Africa,2022-11-20,30.6,15.9,22.2,28.9,15.9,21.8,8.7,48.7,0,0,0,,0,0,37.1,18,107.9,1020,9.6,15,270.7,23.4,9,10,2022-11-20T05:09:10,2022-11-20T18:36:49,0.89,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-11-21,23.8,13.4,18.3,23.8,13.4,18.3,12.3,69,0,0,0,,0,0,24.1,17.8,25.8,1021.1,62.1,15.8,204.9,17.7,10,10,2022-11-21T05:08:55,2022-11-21T18:37:34,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,F8815,FAOR,FAWK"
South Africa,2022-11-22,25.9,15.1,19.7,25.9,15.1,19.7,13.5,69,0.6,100,8.33,rain,0,0,42.5,20.1,224.6,1019.6,51.4,15.7,173.9,15,8,10,2022-11-22T05:08:41,2022-11-22T18:38:19,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-11-23,29.9,14.7,21.7,28.9,14.7,21.6,13.4,62,0.6,100,8.33,rain,0,0,37.1,13.7,71.3,1018.8,41.3,14,220,18.9,9,10,2022-11-23T05:08:29,2022-11-23T18:39:03,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"68264399999,FALA,68264099999,FASI,FAJB,FAWB,68263099999,68263599999,68269099999,F8815,FAOR,FAWK"
South Africa,2022-11-24,30.7,17.3,23.6,30.1,17.3,23.5,14.5,59.1,0.4,100,12.5,rain,0,0,35.3,18.6,339,1018.9,42.3,12.9,235.9,20.4,9,10,2022-11-24T05:08:18,2022-11-24T18:39:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,68264099999,FAWB,68263099999,68263599999,68269099999,68267299999,FAWK,FALA,FASI,FAJB,FAOR,F8815"
South Africa,2022-11-25,28.9,15.3,21.5,28.9,15.3,21.5,14.4,66.4,26.019,100,8.33,rain,0,0,57.6,18.5,67.6,1018.8,47.4,12.2,192.6,16.7,9,10,2022-11-25T05:08:09,2022-11-25T18:40:33,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,FASI,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-11-26,25.7,13.4,20,25.7,13.4,20,15.2,74.8,14.817,100,4.17,rain,0,0,69.6,38,68.2,1018.7,60.4,12.4,197.9,17.1,9,10,2022-11-26T05:08:01,2022-11-26T18:41:18,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,FALA,FASI,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-11-27,24.8,12.8,18.4,24.8,12.8,18.4,12.9,72,10.343,100,8.33,rain,0,0,38.9,21.6,137.3,1016.2,54.4,11.9,243.7,21.1,10,10,2022-11-27T05:07:55,2022-11-27T18:42:03,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,FASI,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-11-28,25.6,14.9,19.4,25.6,14.9,19.4,13.3,69.1,6.5,100,25,rain,0,0,40.7,18.6,103.9,1017.5,55.5,11.9,176.3,15.2,7,10,2022-11-28T05:07:50,2022-11-28T18:42:47,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,FASI,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-11-29,26.7,13.6,19.2,26.8,13.6,19.3,13.5,71.4,0,0,0,,0,0,25.9,11.8,52.3,1019.7,55.7,11.9,194.5,16.8,10,10,2022-11-29T05:07:47,2022-11-29T18:43:31,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,FASI,FAJB,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-11-30,28.8,13.6,21.2,28.1,13.6,21.1,13.9,65.8,0,0,0,,0,0,37.1,13.2,271.4,1019.3,20.7,12.2,205.9,17.9,8,10,2022-11-30T05:07:46,2022-11-30T18:44:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,FASI,FAJB,FAWB,68263099999,68263599999,68269099999,68267299999,FAOR,F8815"
